Num	Catégorie	Intitulé	Langue	Durée	Prix	Lien Mega	Premier Lien Mega
2333	Ressource humaine	Animez un atelier de creativite	Français	03:00 min	0 Fcfa	NON	
2334	Musique dj	Mixer avec izotope neutron	Français	03:00 min	0 Fcfa	NON	
2335	Musique dj	Maître sony vegas pro 14	Français	03:00 min	0 Fcfa	NON	
2336	Musique dj	Master ableton live 10 :mixer son morceau	Français	03:00 min	0 Fcfa	NON	
2337	Musique dj	Apprendre traktor pro 2.5 : mixer avec un logiciel de pro	Français	03:00 min	0 Fcfa	NON	
2338	Musique dj	Apprendre fl studio 20	Français	03:00 min	0 Fcfa	NON	
2339	Microsoft	Powerpoint 2019 - l essentiel	Français	03:00 min	0 Fcfa	NON	
2340	Microsoft	Powerpoint 2016 les animations	Français	03:00 min	0 Fcfa	NON	
2341	Microsoft	Formation essentielle outlook 2019	Français	03:00 min	0 Fcfa	NON	
2342	Microsoft	Microsoft teams pour les administrateurs	Français	03:00 min	0 Fcfa	NON	
2343	Microsoft	Microsoft excel la formation complete 2022	Français	03:00 min	0 Fcfa	NON	
2344	Microsoft	Microsoft excel : de débutant à utilisateur avancé	Français	03:00 min	0 Fcfa	NON	
2345	Microsoft	Logiciel microsoft office	Français	03:00 min	0 Fcfa	NON	
2346	Microsoft	L'essentiel de word 2021	Français	03:00 min	0 Fcfa	NON	
2347	Microsoft	L'essentiel de visual studio	Français	03:00 min	0 Fcfa	NON	
2348	Microsoft	L'essentiel de sharepoint 2019	Français	03:00 min	0 Fcfa	NON	
2349	Microsoft	L'essentiel de project 2019 et project online	Français	03:00 min	0 Fcfa	NON	
2350	Microsoft	L'essentiel de powerpoint 2021	Français	03:00 min	0 Fcfa	NON	
2351	Microsoft	L'essentiel de powerpoint 2021	Français	03:00 min	0 Fcfa	NON	
2352	Microsoft	L'essentiel de microsoft power	Français	03:00 min	0 Fcfa	NON	
2353	Microsoft	L'essentiel de excel 2021	Français	03:00 min	0 Fcfa	NON	
2354	Microsoft	L'essentiel de access 2021	Français	03:00 min	0 Fcfa	NON	
2355	Microsoft	L'essentiel d'outlook 2021	Français	03:00 min	0 Fcfa	NON	
2356	Microsoft	Excel: resoudre les erreurs de ses formules	Français	03:00 min	0 Fcfa	NON	
2357	Microsoft	Excel : maîtrisez les competences cles pour devenir expert	Français	03:00 min	0 Fcfa	NON	
2358	Microsoft	Excel analyse des donnees	Français	03:00 min	0 Fcfa	NON	
2359	Microsoft	Excel 2019 - l essentiel	Français	03:00 min	0 Fcfa	NON	
2360	Microsoft	Ele apprendre excel 2019	Français	03:00 min	0 Fcfa	NON	
2361	Microsoft	Cree un tableau de bord excel interactive	Français	03:00 min	0 Fcfa	NON	
2362	Microsoft	Boucle for each - faire une ou plusieurs actions simultanees sur plusieurs plages ou feuilles avec excel, vba	Français	03:00 min	0 Fcfa	NON	
2363	Microsoft	Prise en main des applications clés de google workspace : drive, docs et sheets	Français	03:00 min	0 Fcfa	NON	
2364	Microsoft	Apprendre a maitriser powerpoint grace a ces 72 fonctions	Français	03:00 min	0 Fcfa	NON	
2365	Microsoft	Apprendre a gerer vos documents avec onedrive - edition 2020	Français	03:00 min	0 Fcfa	NON	
2366	Microsoft	Apprendre word 2019	Français	03:00 min	0 Fcfa	NON	
2367	Microsoft	Apprendre powerpoint 2019	Français	03:00 min	0 Fcfa	NON	
2368	Microsoft	Apprendre office 365 - microsoft onedrive	Français	03:00 min	0 Fcfa	NON	
2369	Microsoft	Apprendre excel 2019	Français	03:00 min	0 Fcfa	NON	
2370	Microsoft	Excel : aller au dela d'excel par la theorie graphes sur gephi	Français	03:00 min	0 Fcfa	NON	
2371	Microsoft	Access 2016- niveau avance	Français	03:00 min	0 Fcfa	NON	
2372	Gestion de projets	Testez vos idees avec le lean prototyping	Français	03:00 min	0 Fcfa	NON	
2373	Gestion de projets	Realisez votre business model canvas	Français	03:00 min	0 Fcfa	NON	
2374	Gestion de projets	Realisez un cahier des charges fonctionnel	Français	03:00 min	0 Fcfa	NON	
2375	Gestion de projets	Realisez un business plan efficace	Français	03:00 min	0 Fcfa	NON	
2376	Gestion de projets	Realisez la gestion de votre tresorerie	Français	03:00 min	0 Fcfa	NON	
2377	Gestion de projets	Pilotez l'amelioration continue dans l'industrie du futur	Français	03:00 min	0 Fcfa	NON	
2378	Gestion de projets	Perfectionnez votre gestion de projet agile	Français	03:00 min	0 Fcfa	NON	
2379	Gestion de projets	Maître pmi 02	Français	03:00 min	0 Fcfa	NON	
2380	Gestion de projets	Statut de choix principal	Français	03:00 min	0 Fcfa	NON	
2381	Gestion de projets	Plan d'affaires principal	Français	03:00 min	0 Fcfa	NON	
2382	Gestion de projets	Maitrisez les risques juridiques de votre projet informatique	Français	03:00 min	0 Fcfa	NON	
2383	Gestion de projets	Lancez votre projet innovant	Français	03:00 min	0 Fcfa	NON	
2384	Gestion de projets	Lancez votre activite de freelance	Français	03:00 min	0 Fcfa	NON	
2385	Gestion de projets	Initiez-vous a la gestion de projet agile	Français	03:00 min	0 Fcfa	NON	
2386	Gestion de projets	Gerez votre projet informatique facilement	Français	03:00 min	0 Fcfa	NON	
2387	Gestion de projets	Gerez votre parc informatique avec glpi	Français	03:00 min	0 Fcfa	NON	
2388	Gestion de projets	Gerer des plannings de projet	Français	03:00 min	0 Fcfa	NON	
2389	Gestion de projets	Financer son entreprise	Français	03:00 min	0 Fcfa	NON	
2390	Gestion de projets	Devenez freelance et gagnez votre liberte	Français	03:00 min	0 Fcfa	NON	
2391	Gestion de projets	Devenez auto-entrepreneur	Français	03:00 min	0 Fcfa	NON	
2392	Gestion de projets	Developpez votre projet innovant	Français	03:00 min	0 Fcfa	NON	
2393	Gestion de projets	Decouvrir les diagrammes de gantt	Français	03:00 min	0 Fcfa	NON	
2394	Gestion de projets	Decouvrir la gestion de projet simplifiee	Français	03:00 min	0 Fcfa	NON	
2395	Gestion de projets	Decouvrez les bases de la gestion de projet	Français	03:00 min	0 Fcfa	NON	
2396	Gestion de projets	Decouvrez le monde des start-ups	Français	03:00 min	0 Fcfa	NON	
2397	Gestion de projets	Decodez l'adn de l'innovateur	Français	03:00 min	0 Fcfa	NON	
2398	Gestion de projets	Construisez des microservices	Français	03:00 min	0 Fcfa	NON	
2399	Gestion de projets	Construire son business plan	Français	03:00 min	0 Fcfa	NON	
2400	Gestion de projets	Concevez votre campagne de crowdfunding	Français	03:00 min	0 Fcfa	NON	
2401	Gestion de projets	Comment se lancer sans argent	Français	03:00 min	0 Fcfa	NON	
2402	Gestion de projets	Comment financer son projet solidaire	Français	03:00 min	0 Fcfa	NON	
2403	Gestion de projets	Choisissez le statut juridique adapte pour votre activite	Français	03:00 min	0 Fcfa	NON	
2404	Gestion de projets	Avoir l'audace d'entreprendre	Français	03:00 min	0 Fcfa	NON	
2405	Gestion de projets	Assurez la qualite d'un projet informatique avec iso 9001	Français	03:00 min	0 Fcfa	NON	
2406	Gestion de projets	Analysez les risques de votre projet	Français	03:00 min	0 Fcfa	NON	
2407	Developpement personnel	Yann darwin - tdr	Français	03:00 min	0 Fcfa	NON	
2408	Developpement personnel	Trouvez un job qui vous correspond	Français	03:00 min	0 Fcfa	NON	
2409	Developpement personnel	Trouver un job qui vous correspond cours 2	Français	03:00 min	0 Fcfa	NON	
2410	Developpement personnel	Trouver un job qui vous correspond cours 1	Français	03:00 min	0 Fcfa	NON	
2411	Developpement personnel	Travailler sa repartie	Français	03:00 min	0 Fcfa	NON	
2412	Developpement personnel	Transformer la crise en opportunite	Français	03:00 min	0 Fcfa	NON	
2413	Developpement personnel	Tout savoir sur les expressions régulières !	Français	03:00 min	0 Fcfa	NON	
2414	Developpement personnel	Techniques de resolution de problemes	Français	03:00 min	0 Fcfa	NON	
2415	Developpement personnel	Reussir ses prises de parole en visio et en presentiel	Français	03:00 min	0 Fcfa	NON	
2416	Developpement personnel	Reussir sa recherche d'emploi	Français	03:00 min	0 Fcfa	NON	
2417	Developpement personnel	Rediger son cv et sa lettre de motivation	Français	03:00 min	0 Fcfa	NON	
2418	Developpement personnel	Profil tech rediger son cv	Français	03:00 min	0 Fcfa	NON	
2419	Developpement personnel	Preparer votre carriere dans l'analyse de donnees	Français	03:00 min	0 Fcfa	NON	
2420	Developpement personnel	Prenez la parole en public	Français	03:00 min	0 Fcfa	NON	
2421	Developpement personnel	Power bi creer et partager son premier tableau de bord	Français	03:00 min	0 Fcfa	NON	
2422	Developpement personnel	Certification pmp cours video complet et test pratique	Français	03:00 min	0 Fcfa	NON	
2423	Developpement personnel	Motiver ses equipes quand on est soi même epuise et stresse	Français	03:00 min	0 Fcfa	NON	
2424	Developpement personnel	Microsoft 365 mesurer les performances d'equipe	Français	03:00 min	0 Fcfa	NON	
2425	Developpement personnel	Mener des conversations difficiles	Français	03:00 min	0 Fcfa	NON	
2426	Developpement personnel	Equipe du gestionnaire principal	Français	03:00 min	0 Fcfa	NON	
2427	Developpement personnel	Maîtres auteurs	Français	03:00 min	0 Fcfa	NON	
2428	Developpement personnel	Master 2019 loi parcelle	Français	03:00 min	0 Fcfa	NON	
2429	Developpement personnel	Maîtrisez la prise de parole en public	Français	03:00 min	0 Fcfa	NON	
2430	Developpement personnel	Maîtriser votre tablette graphique wacom	Français	03:00 min	0 Fcfa	NON	
2431	Developpement personnel	Les meilleures pratiques du leadership	Français	03:00 min	0 Fcfa	NON	
2432	Developpement personnel	Les fondements du leadership	Français	03:00 min	0 Fcfa	NON	
2433	Developpement personnel	Les fondements de la rse	Français	03:00 min	0 Fcfa	NON	
2434	Developpement personnel	Les fondements de la pnl	Français	03:00 min	0 Fcfa	NON	
2435	Developpement personnel	Les fondements de la creation d'entreprise	Français	03:00 min	0 Fcfa	NON	
2436	Developpement personnel	Les fondements de l'anglais des affaires dejouer les pieges de l'anglais	Français	03:00 min	0 Fcfa	NON	
2437	Developpement personnel	Les fondements de l'amelioration des processus	Français	03:00 min	0 Fcfa	NON	
2438	Developpement personnel	Lecture efficace	Français	03:00 min	0 Fcfa	NON	
2439	Developpement personnel	Le langage corporel pour les leaders	Français	03:00 min	0 Fcfa	NON	
2440	Developpement personnel	Lancer votre carrière pro	Français	03:00 min	0 Fcfa	NON	
2441	Developpement personnel	La communication interpersonnelle	Français	03:00 min	0 Fcfa	NON	
2442	Developpement personnel	Influencer les autres	Français	03:00 min	0 Fcfa	NON	
2443	Developpement personnel	Immo fiches - les fiches outils de l'investisseur immobilier	Français	03:00 min	0 Fcfa	NON	
2444	Developpement personnel	Google drive optimiser ses partages	Français	03:00 min	0 Fcfa	NON	
2445	Developpement personnel	Gestion de projet agile	Français	03:00 min	0 Fcfa	NON	
2446	Developpement personnel	Gestion de projet - devenez un chef de projet performant	Français	03:00 min	0 Fcfa	NON	
2447	Developpement personnel	Gerer son stress au travail	Français	03:00 min	0 Fcfa	NON	
2448	Developpement personnel	Enrichissement pedagogies alternatives 3 a 6 ans	Français	03:00 min	0 Fcfa	NON	
2449	Developpement personnel	Devenir un leader inclusif - une leader inclusive	Français	03:00 min	0 Fcfa	NON	
2450	Developpement personnel	Developpez votre resilience	Français	03:00 min	0 Fcfa	NON	
2451	Developpement personnel	Developpez votre reseau professionnel	Français	03:00 min	0 Fcfa	NON	
2452	Developpement personnel	Developpez votre leadership pour mieux diriger	Français	03:00 min	0 Fcfa	NON	
2453	Developpement personnel	Developper sa creativite pour innover	Français	03:00 min	0 Fcfa	NON	
2454	Developpement personnel	Decouverte montessori 0 a 3 ans	Français	03:00 min	0 Fcfa	NON	
2455	Developpement personnel	David michigan - remise en forme	Français	03:00 min	0 Fcfa	NON	
2456	Developpement personnel	Creer un business plan	Français	03:00 min	0 Fcfa	NON	
2457	Developpement personnel	Construisez votre projet professionnel	Français	03:00 min	0 Fcfa	NON	
2458	Developpement personnel	Comment mettre en place la pedagogie montessori chez soi	Français	03:00 min	0 Fcfa	NON	
2459	Developpement personnel	Coaching de vie - comment reussir sa vie et se realiser	Français	03:00 min	0 Fcfa	NON	
2460	Developpement personnel	Choisir d'être un bon manager	Français	03:00 min	0 Fcfa	NON	
2461	Developpement personnel	Art oratoire et eloquence	Français	03:00 min	0 Fcfa	NON	
2462	Developpement personnel	Revolution commerciale	Français	03:00 min	0 Fcfa	NON	
2463	Developpement personnel	Booster son efficacite pour atteindre ses objectifs	Français	03:00 min	0 Fcfa	NON	
2464	Developpement personnel	Apprenez au utiliser le tableau collaboratif whiteboard	Français	03:00 min	0 Fcfa	NON	
2465	Developpement personnel	Apprenez a travailler en equipe	Français	03:00 min	0 Fcfa	OUI	https://mega.nz/embed/dUwjSQSY#VfWf_sct9WxBHTUMccUxc-5by5qcJmz1bgT_v9ybcTU!1a
2466	Developpement personnel	Apprenez a travailler en autonomie	Français	03:00 min	0 Fcfa	NON	
2467	Developpement personnel	Apprenez a apprendre	Français	03:00 min	0 Fcfa	OUI	https://mega.nz/embed/4FIUHLIS#dG05sGzzRUheFsesZ4dBwWA-IyxNs-bGpOS974HvQAc!1a
2468	Developpement personnel	Ameliorez l'impact de vos presentations	Français	03:00 min	0 Fcfa	NON	
2469	Developpement personnel	Accroître la securite psychologique de votre equipe	Français	03:00 min	0 Fcfa	OUI	https://mega.nz/embed/4VpyWCDK#ZAG4SPTXwMZWCx4_MfY1KBZeT6utIAbcvcZQqNAvmRY!1a
2470	Reseau	Vmware vsphere 6.5 formation essentielle partie 2	Français	03:00 min	0 Fcfa	NON	
2471	Reseau	Vmware vsphere 6.5 formation essentielle partie 1	Français	03:00 min	0 Fcfa	NON	
2472	Reseau	Simulez vos architectures reseaux grace a gns3	Français	03:00 min	0 Fcfa	NON	
2473	Reseau	Securite internet	Français	03:00 min	0 Fcfa	NON	
2474	Reseau	Securisez votre reseau grace aux vpn et firewall	Français	03:00 min	0 Fcfa	NON	
2475	Reseau	Securisez vos infrastructures	Français	03:00 min	0 Fcfa	NON	
2476	Reseau	Securisez vos donnees avec la cryptologie	Français	03:00 min	0 Fcfa	NON	
2477	Reseau	Preparer la certification ccna - 8. technologies wan et qualite de service (qos)	Français	03:00 min	0 Fcfa	NON	
2478	Reseau	Preparer la certification ccna - 7. les protocoles de routage avance	Français	03:00 min	0 Fcfa	NON	
2479	Reseau	Preparer la certification ccna - 6. ipv6 sur les equipements cisco	Français	03:00 min	0 Fcfa	NON	
2480	Reseau	Preparer la certification ccna - 5. le routage dynamique	Français	03:00 min	0 Fcfa	NON	
2481	Reseau	Preparer la certification ccna - 4. administration avancee et haute disponibilite	Français	03:00 min	0 Fcfa	NON	
2482	Reseau	Preparer la certification ccna - 3. les bases de la commutation et du routage	Français	03:00 min	0 Fcfa	NON	
2483	Reseau	Preparer la certification ccna - 2. l'adressage ip	Français	03:00 min	0 Fcfa	NON	
2484	Reseau	Preparer la certification ccna - 1. l'essentiel de la theorie	Français	03:00 min	0 Fcfa	NON	
2485	Reseau	Prenez le controle a distance d'un poste linux avec realvnc	Français	03:00 min	0 Fcfa	NON	
2486	Reseau	Pfsense - pare-feu	Français	03:00 min	0 Fcfa	NON	
2487	Reseau	Maitrisez vos applications et reseaux tcp-ip	Français	03:00 min	0 Fcfa	NON	
2488	Reseau	Les reseaux de a a z passe l'examen cisco icnd1 100-101	Français	03:00 min	0 Fcfa	NON	
2489	Reseau	Les fondements de la securite informatique et de la cybersecurite	Français	03:00 min	0 Fcfa	NON	
2490	Reseau	Les fondamentaux de la securite des systemes d'information ssi	Français	03:00 min	0 Fcfa	NON	
2491	Reseau	L'essentiel de kali linux	Français	03:00 min	0 Fcfa	NON	
2492	Reseau	Installation et configuration d'un serveur de mails sous linux ubuntu serveur avec virtualbox, linux	Français	03:00 min	0 Fcfa	NON	
2493	Reseau	Hacking ethique ingenierie sociale	Français	03:00 min	0 Fcfa	NON	
2494	Reseau	Formation.mettre en oeuvre cisco mpls (ccnp sp et ccie sp)_ configuration avancee	Français	03:00 min	0 Fcfa	NON	
2495	Reseau	Formation hacking et securite acquerir les fondamentaux	Français	03:00 min	0 Fcfa	NON	
2496	Reseau	Formation cisco icnd2	Français	03:00 min	0 Fcfa	NON	
2497	Reseau	Formation cisco (vol 6.6) ccnp tshoot reussir l'examen 300-135	Français	03:00 min	0 Fcfa	NON	
2498	Reseau	Formation cisco (vol 5.6) ccnp switch reussir l'examen 300-115	Français	03:00 min	0 Fcfa	NON	
2499	Reseau	Formation cisco (vol 4.6) ccnp route reussir l'examen 300-101	Français	03:00 min	0 Fcfa	NON	
2500	Reseau	Formation cisco (vol 3.6) ccna mise a jour version 3	Français	03:00 min	0 Fcfa	NON	
2501	Reseau	Formation cisco (vol 2.6) icnd2 reussir la certification ccna	Français	03:00 min	0 Fcfa	NON	
2502	Reseau	Formation cisco (vol 1.6) icnd1-ccent reussir l'examen 100-101	Français	03:00 min	0 Fcfa	NON	
